Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name
ELEC,North Coast Trail Backpackers Hostel,8635 Granville St,Unit 101,Port Hardy,BC,V0N 2P0,,250-949-9441,E,,Public - Call ahead,24 hours daily; donation box available,,,,,,2,,,Non-Networked,,200-9,50.721869,-127.49116,2022-02-10,84374,2022-04-26 16:04:15 UTC,P,,,2013-03-31,,,,,J1772,CA,Unité 101,24 heures par jour; une boite de don disponible,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Port Alberni Hospitality Inn,3835 Redford St,,Port Alberni,BC,V9Y 3S2,,250-723-8111,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,49.245921,-124.791844,2020-04-10,84382,2022-04-28 20:01:31 UTC,P,,,2017-01-01,,,,,J1772,CA,,Accessible 24 heures par jour; à l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,TRUE,,,,,
ELEC,Pouce Coupe Municipal Office,5011 49th Ave,,Pouce Coupe,BC,V0C 2C0,,250-786-5794,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,55.699996,-121.62995,2022-08-09,84384,2022-08-09 21:18:29 UTC,P,,,2014-03-24,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Motorize Electric Vehicles,2031 Malaview Ave,Apt 203,Sidney,BC,V8L 5X6,,250-655-3534,E,,Public - Call ahead,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,48.65656,-123.415114,2022-04-13,84385,2022-04-26 16:04:15 UTC,P,,,2013-01-15,,,,,J1772,CA,Apt. 203,Accessible 24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Prestige Oceanfront Resort,6929 W Coast Rd,,Sooke,BC,V9Z 0V1,,250-642-0805,E,,Public,24 hours daily; for customer and guest use only,,,,,,1,2,,Non-Networked,,200-9,48.367452,-123.730334,2023-03-08,84388,2023-03-08 17:16:33 UTC,P,,,2015-03-15,,,,,J1772 TESLA,CA,,24 heures par jour; Å  l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,TRUE,,,,,
ELEC,Retasket Lodge and RV Park,1264 Bouvette Rd,,Lillooet,BC,V0K 1V0,,250-256-2090,E,,Public,7am-11pm daily,,,,,,1,,,Non-Networked,,GPS,50.68332039,-121.941805,2022-07-08,84393,2022-07-08 16:02:07 UTC,P,,,2015-05-15,,,,,J1772,CA,,7:00-23:00 tous les jours,,Public,,public,,,RV_PARK,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Beban Park Pool,2300 Bowen Rd,,Nanaimo,BC,V9T 3K7,,250-756-5200,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,49.194792,-123.993623,2021-02-12,84427,2022-04-07 18:54:45 UTC,P,,,2018-10-11,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARK,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,City of Fernie,501 3rd Ave,,Fernie,BC,V0B 1M0,,250-423-6817,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,49.503248,-115.061752,2022-07-08,84428,2022-07-08 16:02:07 UTC,P,,,2013-03-29,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Excelsior Kitchens Limited,9640 201st St,,Langley,BC,V1M 3E8,,604-638-2699,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,49.178153,-122.663562,2022-07-08,84467,2022-07-08 16:02:07 UTC,P,,,2016-08-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,HES PV,320 Mary St,,Victoria,BC,V9A 3V9,,,E,,Public - Limited hours,5:30pm-8am M-F; available for public use outside of business hours,,,,,,1,,,Non-Networked,,200-9,48.429907,-123.38634,2020-07-13,84468,2022-10-05 22:40:55 UTC,P,,,2014-03-15,,,,,J1772,CA,,17:30-8:00 LUN-VEN; accessible pour usage public en dehors des heures d'ouvertures,,Public - Heures limitées,,public,LIMITED_HOURS,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,TRUE,,,,,
ELEC,Island Savings,124 McPhillips Ave,,Salt Spring Island,BC,V8K 2T5,,250-537-5587,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.852901,-123.501083,2020-03-05,84472,2021-06-07 17:08:43 UTC,P,,,2015-09-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,BANK,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,OpenRoad Audi,3701 Lougheed Hwy,,Burnaby,BC,V5C 0J4,,604-293-2834,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-8,49.265868,-123.02349,2022-07-08,84480,2022-07-08 16:02:07 UTC,P,,,2018-05-23,,,,,J1772,CA,,Heures d'ouverture de la concession,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Salt Spring Inn,128 Hereford Ave,"West facing wall, about 5 meters from road",Salt Spring Island,BC,V8K 2T4,,250-537-9339,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,48.85369,-123.50207,2022-09-14,84490,2022-09-14 16:01:54 UTC,P,,,2015-03-15,,,,,J1772,CA,"Le mur ouest, Å peu près 5 mètres de la rue",Accessible 24 heures par jour; Å  l'usage des clients seulement,,Public,,public,,,INN,,,,,,,Free,Gratuit,,,,,,,,,TRUE,,,,,
ELEC,TD Canada Trust,3675 Shelbourne St,,Victoria,BC,V8P 4H1,,250-405-5260,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,48.461281,-123.332957,2021-08-03,84500,2022-04-26 16:04:15 UTC,P,,,2015-12-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,BANK,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Home Depot,2388 Cambie St,,Vancouver,BC,V5Z 2T8,,604-675-1260,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,49.264269,-123.114237,2022-04-13,84503,2023-01-05 15:01:28 UTC,P,,,2012-03-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,"$3.50 per hour for first hour, $4 per hour after","$3,50 la première heure, $4 chaque heure supplémentaire",,,,,,,,,FALSE,,,,,
ELEC,Royal Roads University,2005 Sooke Rd,,Victoria,BC,V9B 5Y2,,800-788-8028,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,48.439725,-123.478025,2022-04-13,84505,2022-04-26 16:04:15 UTC,P,,,2013-03-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free; parking fee,Gratuit; frais de stationnement,,,,,,,,,FALSE,,,,,
ELEC,Cobotix Manufacturing Inc,1467 Mustang Pl,,Port Coquitlam,BC,V3C 6L2,,,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-9,49.244787,-122.751551,2022-08-09,84506,2022-08-09 21:18:29 UTC,P,,,2011-03-29,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Solo District,4444 Lougheed Hwy,,Burnaby,BC,V5C 3Z3,,604-205-5032  877-294-2672,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,49.266005,-123.004626,2019-04-09,84508,2021-06-07 17:08:43 UTC,P,,,2017-03-30,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,GROCERY,,,,,,,Variable Fee,tarif variable pour le stationnement,,,,,,,,,FALSE,,,,,
ELEC,Saanich Centre,3995 Quadra St,,Victoria,BC,V8X 1J8,,250-727-6333,E,,Public,24 hours daily; for customer use only,,,,,,4,,,Non-Networked,,200-9,48.469715,-123.36398,2020-04-10,84509,2022-04-28 20:01:31 UTC,P,,,2015-03-15,,,,,J1772,CA,,Accessible 24 heures par jour; Ã  l'usage des clients seulement,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,Gratuit,,,,,,,,,TRUE,,,,,
ELEC,The Village,4091 Shelbourne St,Located in the parking lot near the Starbucks,Victoria,BC,V8N 5Y1,,778-265-5200  250-727-6333,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.476912,-123.332536,2020-04-10,84515,2021-06-07 17:08:43 UTC,P,,,2016-07-15,,,,,J1772,CA,SituÃ©e dans le stationnement prÃ¨s du Starbucks,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Westview Ford,4901 N Island Hwy,,Courtenay,BC,V9N 5Y9,,250-334-3161,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,49.717484,-124.99328,2022-07-08,84519,2022-07-08 16:02:07 UTC,P,,,2016-03-31,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,CUBE Global Storage,4220 Commerce Cir,,Victoria,BC,V8W 2T6,,250-727-9811,E,,Public - Card key at all times,24 hours daily; see inside for card key access,,,,,,2,,,Non-Networked,,200-9,48.481089,-123.394708,2020-07-13,84553,2022-04-08 19:26:04 UTC,P,,,2013-09-15,,,,,J1772,CA,,24 heures par jour; Allez Ã  l'intérieur pour la carte d'accès,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STORAGE,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Powertech Labs,12388 88th Ave,,Surrey,BC,V3W 7R7,,604-590-7500,E,,Public,8am-6pm M-F; For employees only,,,,,,3,2,,Non-Networked,,200-9,49.160759,-122.879765,2022-04-13,84567,2022-05-25 19:58:29 UTC,P,,,2014-05-15,,,,,CHADEMO J1772 J1772COMBO,CA,,8:00-18:00 LUN-VEN; Seulement pour les employés,,Public,,public,,,RESEARCH_FACILITY,,,,,,,Free,Gratuit,,,,,,,,,TRUE,,,,,
ELEC,Community Services Building,3001 32nd Ave,,Vernon,BC,V1T 2L8,,250-550-3634,E,,Public - Credit card at all times,24 hours daily,A M V,,,,,2,,,Non-Networked,,200-9,50.265801,-119.271143,2022-04-13,84579,2022-04-26 16:04:15 UTC,LG,,,2014-03-15,,,,,J1772,CA,,24 heures par jours,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,British Columbia Institute of Technology - Parking Lot 7,4475 Wayburn Ave,,Burnaby,BC,V5G 4X4,,604-434-5734,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,6,2,,Non-Networked,,GPS,49.249413,-122.999107,2019-10-10,84744,2022-02-10 21:00:18 UTC,P,,,2014-03-01,,,,,CHADEMO J1772 NEMA520,CA,,Accessible 24 heures par jour,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,Gratuit,,,,,,,,SOLAR,FALSE,,,,,
ELEC,Holiday Park Resort,415 Commonwealth Rd,Unit 1,Kelowna,BC,V4V 1P4,,250-766-4255,E,,Public - Call ahead,24 hours daily; must call security for access after 8pm,,,,,,1,,,Non-Networked,,200-9,50.007552,-119.392908,2021-08-03,84746,2022-07-15 19:11:20 UTC,P,,,2015-03-15,,,,,J1772,CA,Unité 1,Accessible 24 heures par jour; après 20:00 communiquez avec la sécurité pour obtenir l'accès,,Public - Appeler à l'avance,,public,CALL,,RV_PARK,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Town of Sidney - Tulista Parking Lot,9565 5th St,,Sidney,BC,V8L 2W5,,250-656-1184,E,,Public,Lot business hours,,,,,,1,,,Non-Networked,,200-8,48.642246,-123.400331,2020-04-10,84748,2021-06-07 17:08:43 UTC,LG,,,2015-05-15,,,,,J1772,CA,,Heures d'ouverture du stationnement,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Country Grocer - Tesla Destination,374 Lower Ganges Rd,,Salt Spring Island,BC,V8K 2V7,,250-537-4144  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,48.860602,-123.51123,2022-10-06,84772,2023-01-18 15:15:20 UTC,P,,,2018-12-04,,,,,TESLA,CA,,,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Merritt Information Centre,1950 Mamette Ave,,Merritt,BC,V1K 1B8,,250-378-0349,E,,Public - Credit card at all times,24 hours daily,Debit M V,,,,,2,1,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,200-8,50.112968,-120.789053,2022-07-08,84862,2022-07-08 16:02:07 UTC,P,,,,,,,,CHADEMO J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,DC fast: $0.35 per kWh; $2 minimum,,,,,,,,,,FALSE,,,,,
ELEC,T'Sou-ke Nation,2154 Lazaar Rd,,Sooke,BC,V9Z 1G1,,250-642-3957,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.384647,-123.697649,2022-04-13,84894,2023-03-13 17:46:42 UTC,P,,,2017-03-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Pacific Institute For Climate Solutions,2489 Sinclair Rd,,Victoria,BC,V8N 6M2,,250-853-3595,E,,Public,24 hours daily; parking fee required,,,,,,1,,,Non-Networked,,200-8,48.462867,-123.301048,2020-07-13,84895,2022-04-07 15:45:07 UTC,P,,,2017-03-24,,,,,J1772,CA,,Accessible 24 heures par jour; et des frais de stationnement requis,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Variable parking fee,Tarif variable pour le stationnement,,,,,,,,,FALSE,,,,,
ELEC,Electra Meccanica,102 E 1st Ave,,Vancouver,BC,V5T 1A4,,604-428-7656,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,49.27000838,-123.1021635,2021-12-13,84909,2022-04-26 16:04:15 UTC,P,,,2018-01-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Abbotsford Nissan,30180 Automall Dr,,Abbotsford,BC,V2T 5M1,,866-415-4768,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,49.061712,-122.387344,2021-07-15,84985,2022-06-30 17:05:12 UTC,P,,,2012-03-15,,,,,J1772,CA,,Heures dâ€™ouverture du concessionnaire,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,TD Canada Trust,1933 Willingdon Ave,,Burnaby,BC,V5C 5J3,,604-654-3939,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,49.267184,-123.003816,2022-07-08,84987,2022-07-08 16:02:07 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,BANK,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Simon Fraser University - Cornerstone Building,8960 University High St,,Burnaby,BC,V5A 4Y6,,604-291-3000,E,,Public,Business hours; parking fee required,,,,,,4,,,Non-Networked,,200-8,49.278129,-122.911298,2022-07-08,84990,2022-07-08 16:02:07 UTC,P,,,2014-05-15,,,,,J1772,CA,,Heures d'ouverture du concessionnaire; frais de stationnement requis,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Jim Pattison Hyundai,2385 Ottawa St B,,Port Coquitlam,BC,V3B 8A4,,888-854-1902  604-552-1700,E,,Public,8:30am-9pm daily,,,,,,2,,,Non-Networked,,200-9,49.2572,-122.747304,2022-04-13,84995,2022-04-26 16:04:15 UTC,P,,,2017-02-20,,,,,J1772,CA,,8:30-21:00 tous les jours,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Surrey Memorial Hospital - Emergency Parking Lot,13750 96 Ave,,Surrey,BC,V3V 1Z2,,604-581-2211,E,,Public,24 hours daily,,,,,,14,,,Non-Networked,,200-9,49.176071,-122.842258,2022-07-08,84996,2022-07-08 16:02:07 UTC,SG,,,2015-03-31,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,HOSPITAL,,,,,,,Free; parking fee required,Gratuit; frais de stationnement requis,,,,,,,,,FALSE,,,,,
ELEC,Barnes Wheaton GM,3050 King George Blvd,,Surrey,BC,V4P 1A2,,604-536-7661,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,49.057029,-122.807034,2021-09-09,84998,2022-04-26 16:04:15 UTC,P,,,2017-03-14,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Best Western Plus - Tesla Supercharger,3969 Crawford Ave.,,Merritt,BC,V1K0A4,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,50.124377,-120.751136,2022-10-03,85050,2022-12-01 17:40:26 UTC,P,,,2017-02-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,HOTEL,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,,
ELEC,Town of Sidney - Iroquois Park,2295 Ocean Ave,,Sidney,BC,V8L 2Y8,,250-656-1184,E,,Public,9am-10pm daily,,,,,,1,,,Non-Networked,,200-9,48.644267,-123.401431,2020-04-10,85330,2021-06-07 17:08:43 UTC,LG,,,2015-05-15,,,,,J1772,CA,,9:00-22:00 tous les jours,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Garibaldi Village Shopping Centre - Tesla Supercharger,40167 Glenalder Pl,,Squamish,BC,V8B 0G2,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,49.736836,-123.133671,2022-10-03,85349,2022-12-01 17:40:26 UTC,P,,,2014-07-13,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,,
ELEC,South Peace Community Multiplex Parking Lot,300 Highway 2,,Dawson Creek,BC,V1G 0A4,,250-784-3600,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,55.737636,-120.203299,2021-07-15,85632,2022-06-30 20:11:13 UTC,LG,,,2013-01-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Peace Energy Co-op,1204 103rd Ave,,Dawson Creek,BC,V1G 2G9,,250-782-3882,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,55.759161,-120.234186,2020-06-08,85784,2022-04-08 15:41:17 UTC,P,,,2016-04-01,,,,,J1772,CA,,24 heures par jou,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,SOLAR,FALSE,,,,,
ELEC,Woodgrove Centre - Tesla Supercharger,6631 N Island Hwy,,Nanaimo,BC,V9T 4T7,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,49.237897,-124.054727,2022-10-03,86805,2022-12-01 17:40:26 UTC,P,,,2017-07-15,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,,
ELEC,UBC Alumni Building,6131 University Blvd,,Vancouver,BC,V6T 1Z1,,604-822-6786,E,,Public - Credit card at all times,24 hours daily; parking fee required; Smart phone required to start charging session,M V,,,,,12,4,,SWTCH,https://swtchenergy.com/,GPS,49.26616983,-123.2489714,2022-02-10,88191,2023-02-24 19:48:10 UTC,SG,,,2019-04-15,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par; jour frais de stationemment requis,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,$3 per hour,3$ par heure,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Coquitlam Superstore - West,1301 Lougheed Hwy,,Coquitlam,BC,V3K 6P9,,604-520-8340  866-338-3369,E,,Public,24 hours daily,,,,,,,3,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,200-9,49.233839,-122.857131,2021-12-13,88192,2022-07-26 14:30:40 UTC,SG,,,2018-04-20,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Peace Arch Superstore,2332 160 St,,Surrey,BC,V3S 9N6,,778-545-0431  866-338-3369,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.043345,-122.775765,2022-04-13,88193,2022-07-26 14:30:40 UTC,SG,,,2018-04-20,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.21 per minute,"$0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Richmond Superstore,4651 No 3 Rd,,Richmond,BC,V6X 2C4,,604-233-2418  866-338-3369,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.1790335,-123.139843,2022-04-13,88194,2022-07-26 14:30:40 UTC,SG,,,2018-04-20,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.21 per minute,"$0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Nanaimo Superstore,6435 Metral Dr,,Nanaimo,BC,V9T 2L9,,250-390-5718  866-338-3369,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.23138646,-124.0455938,2022-04-13,88195,2022-07-26 14:30:40 UTC,SG,,,2018-04-20,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.21 per minute,"$0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Qualicum Quality Foods,705 Memorial Ave,,Qualicum,BC,V9K 1T7,,250-752-9281  866-338-3369,E,,Public,24 hours daily,,,,,,1,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,200-8,49.346441,-124.441656,2022-04-13,88196,2022-07-26 14:30:40 UTC,SG,,,2018-04-15,,,,,CHADEMO J1772 J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GROCERY,,,,,,,DCFC: $0.21 per minute,"DCFC: $0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Port Alberni No Frills,3455 Johnston Rd,,Port Alberni,BC,V9Y 8K1,,866-987-6453  866-338-3369,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.26750755,-124.7836003,2022-02-10,88197,2022-07-26 14:30:40 UTC,SG,,,2018-04-20,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GROCERY,,,,,,,$0.21 per minute,0.21 $ par minute,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Tynehead Auto Center,16815 96th Ave,,Surrey,BC,V4N 2C5,,604-581-6112  866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.17732925,-122.7560905,2022-04-13,88198,2022-07-26 14:30:40 UTC,SG,,,2018-07-18,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.21 per minute,"$0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Britton Creek Rest Area,Coquihalla Lakes Rd,Exit 228,Fraser Valley B,BC,V0X 1L0,,855-900-7584  866-338-3369,E,,Public,24 hours daily,,,,,,1,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.65168136,-121.0008897,2021-12-13,88199,2022-07-26 14:30:40 UTC,SG,,,2018-06-12,,,,,CHADEMO J1772 J1772COMBO,CA,Sortie 228,Accessible 24 heures par jour,,Public,,public,,,REST_STOP,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Pacific Rim Visitor Centre,2791 Pacific Rim Hwy,,Ucluelet,BC,V0R 3A0,,250-726-4600,E,,Public,24 hours daily,,,,,,2,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,48.9923019,-125.5882567,2021-12-13,88200,2022-07-26 14:30:40 UTC,SG,,,2018-04-15,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,REST_STOP,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
